student_id,learning_style,learning_speed,ability,question_id,topic,subtopic,difficulty,time_taken,hints_used,correct,timestamp,session_id,prev_correct_1,prev_correct_2,prev_correct_3,rolling_accuracy_5,rolling_accuracy_10,topic_attempt_count,topic_correct_rate
S0146,verbal,moderate,0.754,Q000121,Trigonometry,Identities,medium,31,0,1,2025-01-06T13:28:55,session_161,0,1,0,0.0,0.0,2,0.3333333333333333
S0146,verbal,moderate,0.754,Q000016,Algebra,Quadratics,medium,22,1,0,2025-01-06T13:30:40,session_161,1,0,1,0.4,0.0,0,0.0
S0146,verbal,moderate,0.754,Q000179,Trigonometry,Inverse Trig,easy,25,1,0,2025-01-06T13:30:40,session_161,0,1,0,0.4,0.0,3,0.25
S0146,verbal,moderate,0.754,Q000157,Trigonometry,Graphs,easy,11,1,0,2025-01-06T13:31:12,session_161,0,0,1,0.2,0.0,4,0.2
S0146,verbal,moderate,0.754,Q000523,DBMS,Normalization,medium,33,0,1,2025-01-06T13:32:45,session_161,0,0,0,0.4,0.0,0,1.0
S0146,verbal,moderate,0.754,Q000166,Trigonometry,Inverse Trig,easy,27,0,1,2025-01-06T13:32:48,session_161,1,0,0,0.4,0.0,5,0.3333333333333333
S0146,verbal,moderate,0.754,Q000128,Trigonometry,Identities,hard,40,1,0,2025-01-06T13:33:06,session_161,1,1,0,0.4,0.4,6,0.2857142857142857
S0146,verbal,moderate,0.754,Q000177,Trigonometry,Inverse Trig,easy,7,1,0,2025-01-06T13:35:30,session_161,0,1,1,0.4,0.4,7,0.25
S0146,verbal,moderate,0.754,Q000174,Trigonometry,Inverse Trig,medium,30,0,1,2025-01-06T13:37:30,session_161,0,0,1,0.6,0.4,8,0.3333333333333333
S0146,verbal,moderate,0.754,Q000140,Trigonometry,Angles,easy,31,0,1,2025-01-06T13:50:40,session_161,1,0,0,0.6,0.5,9,0.4
S0146,verbal,moderate,0.754,Q000145,Trigonometry,Angles,easy,9,1,0,2025-01-06T13:55:12,session_161,1,1,0,0.4,0.4,10,0.36363636363636365
S0146,verbal,moderate,0.754,Q000167,Trigonometry,Inverse Trig,easy,29,0,1,2025-01-06T14:10:28,session_161,0,1,1,0.6,0.5,11,0.4166666666666667
S0146,verbal,moderate,0.754,Q000104,Probability,Expected Value,medium,38,1,0,2025-01-15T17:31:00,session_110,1,0,1,0.6,0.5,0,0.0
S0146,verbal,moderate,0.754,Q000417,Algorithms,Searching,easy,29,1,0,2025-01-15T17:31:55,session_110,0,1,0,0.4,0.5,0,0.0
S0146,verbal,moderate,0.754,Q000488,DBMS,SQL,medium,39,0,1,2025-01-15T17:33:38,session_110,0,0,1,0.4,0.5,1,1.0
S0146,verbal,moderate,0.754,Q000018,Algebra,Quadratics,medium,29,1,0,2025-01-15T17:36:54,session_110,1,0,0,0.4,0.4,1,0.0
S0146,verbal,moderate,0.754,Q000384,Algorithms,DP,easy,18,0,1,2025-01-15T17:37:04,session_110,0,1,0,0.4,0.5,1,0.5
S0146,verbal,moderate,0.754,Q000011,Algebra,Linear Eq,easy,27,1,0,2025-01-15T17:39:48,session_110,1,0,1,0.4,0.5,2,0.0
S0146,verbal,moderate,0.754,Q000492,DBMS,SQL,easy,17,0,1,2025-01-15T17:41:28,session_110,0,1,0,0.6,0.5,2,1.0
S0146,verbal,moderate,0.754,Q000309,Data Structures,Arrays,medium,18,0,1,2025-01-15T17:44:46,session_110,1,0,1,0.6,0.5,0,1.0
S0146,verbal,moderate,0.754,Q000195,Geometry,Triangles,easy,29,0,1,2025-01-15T17:45:10,session_110,1,1,0,0.8,0.6,1,1.0
S0146,verbal,moderate,0.754,Q000361,Algorithms,Sorting,medium,21,1,0,2025-01-15T17:45:45,session_110,1,1,1,0.6,0.5,2,0.3333333333333333
S0146,verbal,moderate,0.754,Q000363,Algorithms,Sorting,medium,54,1,0,2025-01-15T17:48:04,session_110,0,1,1,0.6,0.5,3,0.25
S0146,verbal,moderate,0.754,Q000500,DBMS,ER Model,easy,28,0,1,2025-01-15T17:53:06,session_110,0,0,1,0.6,0.6,3,1.0
S0146,verbal,moderate,0.754,Q000484,DBMS,SQL,medium,24,0,1,2025-01-15T17:53:39,session_110,1,0,0,0.6,0.6,4,1.0
S0146,verbal,moderate,0.754,Q000282,Number System,Prime Numbers,easy,29,1,0,2025-01-15T17:54:24,session_110,1,1,0,0.4,0.6,0,0.0
S0146,verbal,moderate,0.754,Q000056,Algebra,Inequalities,medium,36,1,0,2025-01-15T17:58:40,session_110,0,1,1,0.4,0.5,3,0.0
S0146,verbal,moderate,0.754,Q000412,Algorithms,Searching,medium,20,1,0,2025-01-15T18:01:33,session_110,0,0,1,0.4,0.5,4,0.2
S0146,verbal,moderate,0.754,Q000416,Algorithms,Searching,easy,35,1,0,2025-01-15T18:03:27,session_110,0,0,0,0.2,0.4,5,0.16666666666666666
S0146,verbal,moderate,0.754,Q000561,Networks,TCP/UDP,easy,17,1,0,2025-01-15T18:04:18,session_110,0,0,0,0.0,0.3,0,0.0
S0146,verbal,moderate,0.754,Q000383,Algorithms,DP,easy,26,1,0,2025-01-15T18:18:12,session_110,0,0,0,0.0,0.2,6,0.14285714285714285
S0147,visual,moderate,0.512,Q000107,Probability,Distributions,easy,11,0,1,2025-02-14T17:44:53,session_extra_94524,0,0,0,0.0,0.0,0,1.0
S0148,visual,moderate,0.502,Q000155,Trigonometry,Graphs,easy,5,1,0,2025-01-08T20:13:00,session_366,0,0,0,0.0,0.0,0,0.0
S0148,visual,moderate,0.502,Q000057,Algebra,Inequalities,easy,28,1,0,2025-01-08T20:14:02,session_366,0,0,0,0.0,0.0,0,0.0
S0148,visual,moderate,0.502,Q000140,Trigonometry,Angles,easy,25,1,0,2025-01-08T20:14:46,session_366,0,0,0,0.0,0.0,1,0.0
S0148,visual,moderate,0.502,Q000166,Trigonometry,Inverse Trig,easy,13,1,0,2025-01-08T20:20:40,session_366,0,0,0,0.0,0.0,2,0.0
S0148,visual,moderate,0.502,Q000217,Geometry,Coordinate,medium,27,1,0,2025-01-08T20:21:04,session_366,0,0,0,0.0,0.0,0,0.0
S0148,visual,moderate,0.502,Q000162,Trigonometry,Graphs,medium,36,1,0,2025-01-08T20:21:54,session_366,0,0,0,0.0,0.0,3,0.0
S0148,visual,moderate,0.502,Q000128,Trigonometry,Identities,hard,44,1,0,2025-01-08T20:27:56,session_366,0,0,0,0.0,0.0,4,0.0
S0148,visual,moderate,0.502,Q000172,Trigonometry,Inverse Trig,medium,33,1,0,2025-01-08T20:28:10,session_366,0,0,0,0.0,0.0,5,0.0
S0148,visual,moderate,0.502,Q000264,Number System,Divisibility,easy,20,1,0,2025-01-08T20:28:30,session_366,0,0,0,0.0,0.0,0,0.0
S0148,visual,moderate,0.502,Q000487,DBMS,SQL,easy,27,1,0,2025-01-08T20:32:21,session_366,0,0,0,0.0,0.0,0,0.0
S0148,visual,moderate,0.502,Q000499,DBMS,ER Model,easy,33,1,0,2025-01-08T20:36:12,session_366,0,0,0,0.0,0.0,1,0.0
S0148,visual,moderate,0.502,Q000133,Trigonometry,Identities,hard,46,1,0,2025-01-08T20:37:48,session_366,0,0,0,0.0,0.0,6,0.0
S0148,visual,moderate,0.502,Q000177,Trigonometry,Inverse Trig,easy,24,1,0,2025-01-08T20:43:20,session_366,0,0,0,0.0,0.0,7,0.0
S0148,visual,moderate,0.502,Q000168,Trigonometry,Inverse Trig,medium,23,1,0,2025-01-08T20:58:36,session_366,0,0,0,0.0,0.0,8,0.0
S0148,visual,moderate,0.502,Q000037,Algebra,Polynomials,medium,18,1,0,2025-01-10T16:18:00,session_166,0,0,0,0.0,0.0,1,0.0
S0148,visual,moderate,0.502,Q000016,Algebra,Quadratics,medium,31,1,0,2025-01-10T16:20:14,session_166,0,0,0,0.0,0.0,2,0.0
S0148,visual,moderate,0.502,Q000018,Algebra,Quadratics,medium,25,1,0,2025-01-10T16:20:22,session_166,0,0,0,0.0,0.0,3,0.0
S0148,visual,moderate,0.502,Q000054,Algebra,Inequalities,hard,39,1,0,2025-01-10T16:22:12,session_166,0,0,0,0.0,0.0,4,0.0
S0148,visual,moderate,0.502,Q000023,Algebra,Quadratics,easy,29,1,0,2025-01-10T16:28:40,session_166,0,0,0,0.0,0.0,5,0.0
S0148,visual,moderate,0.502,Q000189,Geometry,Triangles,easy,31,1,0,2025-01-10T16:29:05,session_166,0,0,0,0.0,0.0,1,0.0
S0148,visual,moderate,0.502,Q000174,Trigonometry,Inverse Trig,medium,24,1,0,2025-01-10T16:32:35,session_166,0,0,0,0.0,0.0,9,0.0
S0148,visual,moderate,0.502,Q000030,Algebra,Quadratics,medium,25,1,0,2025-01-10T16:36:00,session_166,0,0,0,0.0,0.0,6,0.0
S0148,visual,moderate,0.502,Q000046,Algebra,Inequalities,easy,18,1,0,2025-01-10T16:38:24,session_166,0,0,0,0.0,0.0,7,0.0
S0148,visual,moderate,0.502,Q000258,Number System,Divisibility,easy,25,1,0,2025-01-18T13:01:58,session_extra_58157,0,0,0,0.0,0.0,1,0.0
S0148,visual,moderate,0.502,Q000129,Trigonometry,Identities,hard,43,1,0,2025-01-30T20:42:00,session_242,0,0,0,0.0,0.0,10,0.0
S0148,visual,moderate,0.502,Q000175,Trigonometry,Inverse Trig,medium,31,1,0,2025-01-30T20:44:12,session_242,0,0,0,0.0,0.0,11,0.0
S0148,visual,moderate,0.502,Q000322,Data Structures,Linked Lists,hard,57,1,0,2025-01-30T20:44:40,session_242,0,0,0,0.0,0.0,0,0.0
S0148,visual,moderate,0.502,Q000135,Trigonometry,Identities,easy,10,1,0,2025-01-30T20:44:45,session_242,0,0,0,0.0,0.0,12,0.0
S0148,visual,moderate,0.502,Q000048,Algebra,Inequalities,easy,28,1,0,2025-01-30T20:47:15,session_242,0,0,0,0.0,0.0,8,0.0
S0148,visual,moderate,0.502,Q000502,DBMS,ER Model,easy,5,0,1,2025-01-30T20:47:30,session_242,0,0,0,0.2,0.1,2,0.3333333333333333
S0148,visual,moderate,0.502,Q000136,Trigonometry,Angles,easy,18,1,0,2025-01-30T20:49:22,session_242,1,0,0,0.2,0.1,13,0.0
S0148,visual,moderate,0.502,Q000170,Trigonometry,Inverse Trig,easy,25,1,0,2025-01-30T20:50:55,session_242,0,1,0,0.2,0.1,14,0.0
S0148,visual,moderate,0.502,Q000139,Trigonometry,Angles,medium,26,1,0,2025-01-30T20:51:18,session_242,0,0,1,0.2,0.1,15,0.0
S0148,visual,moderate,0.502,Q000160,Trigonometry,Graphs,easy,25,0,1,2025-01-30T20:51:36,session_242,0,0,0,0.4,0.2,16,0.058823529411764705
S0148,visual,moderate,0.502,Q000513,DBMS,Normalization,medium,21,0,1,2025-01-30T20:52:12,session_242,1,0,0,0.4,0.3,3,0.5
S0148,visual,moderate,0.502,Q000123,Trigonometry,Identities,medium,39,1,0,2025-01-30T20:52:12,session_242,1,1,0,0.4,0.3,17,0.05555555555555555
S0148,visual,moderate,0.502,Q000127,Trigonometry,Identities,easy,34,1,0,2025-01-30T20:57:17,session_242,0,1,1,0.4,0.3,18,0.05263157894736842
S0148,visual,moderate,0.502,Q000344,Data Structures,Trees,easy,20,1,0,2025-01-30T20:57:24,session_242,0,0,1,0.4,0.3,1,0.0
S0148,visual,moderate,0.502,Q000143,Trigonometry,Angles,easy,13,1,0,2025-01-30T21:01:50,session_242,0,0,0,0.2,0.3,19,0.05
S0148,visual,moderate,0.502,Q000148,Trigonometry,Angles,medium,33,1,0,2025-01-30T21:05:36,session_242,0,0,0,0.0,0.2,20,0.047619047619047616
S0148,visual,moderate,0.502,Q000369,Algorithms,Sorting,easy,29,0,1,2025-01-30T21:17:00,session_242,0,0,0,0.2,0.3,0,1.0
S0148,visual,moderate,0.502,Q000178,Trigonometry,Inverse Trig,easy,17,1,0,2025-01-30T21:24:00,session_242,1,0,0,0.2,0.3,21,0.045454545454545456
S0148,visual,moderate,0.502,Q000042,Algebra,Polynomials,easy,30,1,0,2025-02-11T19:40:00,session_461,0,1,0,0.2,0.3,9,0.0
S0148,visual,moderate,0.502,Q000049,Algebra,Inequalities,medium,38,1,0,2025-02-11T19:41:33,session_461,0,0,1,0.2,0.2,10,0.0
S0148,visual,moderate,0.502,Q000015,Algebra,Linear Eq,medium,27,1,0,2025-02-11T19:41:52,session_461,0,0,0,0.2,0.1,11,0.0
S0148,visual,moderate,0.502,Q000090,Probability,Conditional,easy,26,1,0,2025-02-11T19:43:50,session_461,0,0,0,0.0,0.1,0,0.0
S0148,visual,moderate,0.502,Q000052,Algebra,Inequalities,easy,15,1,0,2025-02-11T19:47:16,session_461,0,0,0,0.0,0.1,12,0.0
S0148,visual,moderate,0.502,Q000055,Algebra,Inequalities,medium,19,1,0,2025-02-11T19:48:48,session_461,0,0,0,0.0,0.1,13,0.0
S0148,visual,moderate,0.502,Q000192,Geometry,Triangles,easy,21,1,0,2025-02-11T19:52:50,session_461,0,0,0,0.0,0.1,2,0.0
S0148,visual,moderate,0.502,Q000024,Algebra,Quadratics,easy,12,1,0,2025-02-11T19:59:20,session_461,0,0,0,0.0,0.1,14,0.0
S0148,visual,moderate,0.502,Q000303,Data Structures,Arrays,medium,21,1,0,2025-02-11T20:06:06,session_461,0,0,0,0.0,0.0,2,0.0
S0148,visual,moderate,0.502,Q000056,Algebra,Inequalities,medium,20,1,0,2025-02-11T20:07:08,session_461,0,0,0,0.0,0.0,15,0.0
S0148,visual,moderate,0.502,Q000069,Probability,Basic Prob,easy,16,1,0,2025-02-27T03:26:40,session_extra_37569,0,0,0,0.0,0.0,1,0.0
S0149,verbal,slow,0.723,Q000340,Data Structures,Trees,easy,12,0,1,2025-02-22T01:20:29,session_extra_85095,0,0,0,0.0,0.0,0,1.0
S0149,verbal,slow,0.723,Q000489,DBMS,SQL,medium,32,1,0,2025-02-27T12:19:00,session_247,1,0,0,0.0,0.0,0,0.0
S0149,verbal,slow,0.723,Q000501,DBMS,ER Model,medium,46,1,0,2025-02-27T12:21:39,session_247,0,1,0,0.0,0.0,1,0.0
S0149,verbal,slow,0.723,Q000491,DBMS,SQL,easy,27,0,1,2025-02-27T12:21:39,session_247,0,0,1,0.0,0.0,2,0.3333333333333333
S0149,verbal,slow,0.723,Q000490,DBMS,SQL,medium,34,1,0,2025-02-27T12:23:15,session_247,1,0,0,0.4,0.0,3,0.25
S0149,verbal,slow,0.723,Q000102,Probability,Expected Value,medium,25,0,1,2025-02-27T12:24:12,session_247,0,1,0,0.4,0.0,0,1.0
S0149,verbal,slow,0.723,Q000113,Probability,Distributions,medium,46,1,1,2025-02-27T12:27:12,session_247,1,0,1,0.6,0.0,1,1.0
S0149,verbal,slow,0.723,Q000270,Number System,Divisibility,easy,33,0,1,2025-02-27T12:28:32,session_247,1,1,0,0.8,0.0,0,1.0
S0149,verbal,slow,0.723,Q000492,DBMS,SQL,easy,30,1,0,2025-02-27T12:33:40,session_247,1,1,1,0.6,0.0,4,0.2
S0149,verbal,slow,0.723,Q000234,Geometry,Mensuration,medium,30,1,0,2025-02-27T12:34:42,session_247,0,1,1,0.6,0.5,0,0.0
S0149,verbal,slow,0.723,Q000515,DBMS,Normalization,medium,46,1,0,2025-02-27T12:35:06,session_247,0,0,1,0.4,0.4,5,0.16666666666666666
S0149,verbal,slow,0.723,Q000570,Networks,TCP/UDP,medium,31,1,0,2025-02-27T12:41:48,session_247,0,0,0,0.2,0.4,0,0.0
S0149,verbal,slow,0.723,Q000499,DBMS,ER Model,easy,33,1,0,2025-02-27T12:42:44,session_247,0,0,0,0.0,0.4,6,0.14285714285714285
S0149,verbal,slow,0.723,Q000256,Number System,Divisibility,hard,71,1,0,2025-02-27T12:53:08,session_247,0,0,0,0.0,0.3,1,0.5
S0149,verbal,slow,0.723,Q000538,DBMS,Transactions,medium,10,1,0,2025-02-27T12:53:15,session_247,0,0,0,0.0,0.3,7,0.125
S0149,verbal,slow,0.723,Q000521,DBMS,Normalization,hard,60,1,0,2025-02-27T12:53:18,session_247,0,0,0,0.0,0.2,8,0.1111111111111111
S0149,verbal,slow,0.723,Q000496,DBMS,ER Model,medium,31,1,0,2025-02-27T12:56:03,session_247,0,0,0,0.0,0.1,9,0.1
S0150,verbal,moderate,0.696,Q000251,Number System,HCF LCM,easy,22,1,0,2025-01-23T22:49:49,session_extra_54767,0,0,0,0.0,0.0,0,0.0
S0150,verbal,moderate,0.696,Q000027,Algebra,Quadratics,easy,25,1,0,2025-01-24T04:41:38,session_extra_38710,0,0,0,0.0,0.0,0,0.0
S0150,verbal,moderate,0.696,Q000525,DBMS,Normalization,medium,24,1,0,2025-02-10T17:55:50,session_extra_31174,0,0,0,0.0,0.0,0,0.0
S0151,mixed,moderate,0.69,Q000247,Number System,HCF LCM,easy,27,0,1,2025-01-03T12:09:00,session_648,0,0,0,0.0,0.0,0,1.0
S0151,mixed,moderate,0.69,Q000289,Number System,Modular Arithmetic,easy,20,0,1,2025-01-03T12:09:32,session_648,1,0,0,0.0,0.0,1,1.0
S0151,mixed,moderate,0.69,Q000243,Number System,HCF LCM,medium,30,1,0,2025-01-03T12:12:37,session_648,1,1,0,0.0,0.0,2,0.6666666666666666
S0151,mixed,moderate,0.69,Q000255,Number System,HCF LCM,hard,35,1,0,2025-01-03T12:13:04,session_648,0,1,1,0.0,0.0,3,0.5
S0151,mixed,moderate,0.69,Q000245,Number System,HCF LCM,easy,16,0,1,2025-01-03T12:13:04,session_648,0,0,1,0.6,0.0,4,0.6
S0151,mixed,moderate,0.69,Q000267,Number System,Divisibility,medium,8,0,1,2025-01-03T12:16:27,session_648,1,0,0,0.6,0.0,5,0.6666666666666666
S0151,mixed,moderate,0.69,Q000213,Geometry,Coordinate,easy,21,1,0,2025-01-03T12:18:20,session_648,1,1,0,0.4,0.0,0,0.0
S0151,mixed,moderate,0.69,Q000152,Trigonometry,Graphs,medium,30,1,0,2025-01-03T12:19:45,session_648,0,1,1,0.4,0.0,0,0.0
S0151,mixed,moderate,0.69,Q000294,Number System,Modular Arithmetic,easy,28,0,1,2025-01-03T12:23:42,session_648,0,0,1,0.6,0.0,6,0.7142857142857143
S0151,mixed,moderate,0.69,Q000555,Networks,OSI,hard,27,1,0,2025-01-03T12:23:56,session_648,1,0,0,0.4,0.5,0,0.0
S0151,mixed,moderate,0.69,Q000264,Number System,Divisibility,easy,21,1,0,2025-01-03T12:28:12,session_648,0,1,0,0.2,0.4,7,0.625
S0151,mixed,moderate,0.69,Q000290,Number System,Modular Arithmetic,easy,16,0,1,2025-01-03T12:32:10,session_648,0,0,1,0.4,0.4,8,0.6666666666666666
S0151,mixed,moderate,0.69,Q000279,Number System,Prime Numbers,easy,29,0,1,2025-01-03T12:33:45,session_648,1,0,0,0.6,0.5,9,0.7
S0151,mixed,moderate,0.69,Q000257,Number System,Divisibility,easy,9,1,0,2025-01-03T12:35:39,session_648,1,1,0,0.4,0.5,10,0.6363636363636364
S0151,mixed,moderate,0.69,Q000251,Number System,HCF LCM,easy,40,1,0,2025-01-03T12:36:46,session_648,0,1,1,0.4,0.4,11,0.5833333333333334
S0151,mixed,moderate,0.69,Q000536,DBMS,Transactions,medium,16,1,0,2025-01-03T12:48:00,session_648,0,0,1,0.4,0.3,0,0.0
S0151,mixed,moderate,0.69,Q000462,Operating Systems,Memory,easy,18,0,1,2025-01-10T18:31:29,session_extra_21933,0,0,0,0.4,0.4,0,1.0
S0151,mixed,moderate,0.69,Q000435,Operating Systems,Processes,medium,37,1,0,2025-01-24T13:28:00,session_69,1,0,0,0.2,0.4,1,0.5
S0151,mixed,moderate,0.69,Q000456,Operating Systems,Memory,medium,16,1,0,2025-01-24T13:28:46,session_69,0,1,0,0.2,0.3,2,0.3333333333333333
S0151,mixed,moderate,0.69,Q000476,Operating Systems,Deadlocks,hard,25,1,0,2025-01-24T13:29:38,session_69,0,0,1,0.2,0.3,3,0.25
S0151,mixed,moderate,0.69,Q000453,Operating Systems,Memory,easy,12,0,1,2025-01-24T13:32:06,session_69,0,0,0,0.4,0.4,4,0.4
S0151,mixed,moderate,0.69,Q000430,Operating Systems,Processes,medium,26,0,1,2025-01-24T13:36:54,session_69,1,0,0,0.4,0.4,5,0.5
S0151,mixed,moderate,0.69,Q000421,Operating Systems,Processes,easy,25,1,0,2025-01-24T13:39:12,session_69,1,1,0,0.4,0.3,6,0.42857142857142855
S0151,mixed,moderate,0.69,Q000040,Algebra,Polynomials,medium,15,1,0,2025-01-24T13:39:25,session_69,0,1,1,0.4,0.3,0,0.0
S0151,mixed,moderate,0.69,Q000442,Operating Systems,Scheduling,hard,32,1,0,2025-01-25T10:43:00,session_226,0,0,1,0.4,0.3,7,0.375
S0151,mixed,moderate,0.69,Q000478,Operating Systems,Deadlocks,medium,26,1,0,2025-01-25T10:45:12,session_226,0,0,0,0.2,0.3,8,0.3333333333333333
S0151,mixed,moderate,0.69,Q000475,Operating Systems,Deadlocks,easy,10,0,1,2025-01-25T10:45:56,session_226,0,0,0,0.2,0.3,9,0.4
S0151,mixed,moderate,0.69,Q000455,Operating Systems,Memory,easy,29,1,0,2025-01-25T10:45:57,session_226,1,0,0,0.2,0.3,10,0.36363636363636365
S0151,mixed,moderate,0.69,Q000423,Operating Systems,Processes,easy,18,1,0,2025-01-25T10:48:16,session_226,0,1,0,0.2,0.3,11,0.3333333333333333
S0151,mixed,moderate,0.69,Q000054,Algebra,Inequalities,hard,30,1,0,2025-01-30T03:13:03,session_extra_88524,0,0,1,0.2,0.3,1,0.0
S0151,mixed,moderate,0.69,Q000366,Algorithms,Sorting,medium,34,1,0,2025-02-02T18:58:00,session_286,0,0,0,0.2,0.2,0,0.0
S0151,mixed,moderate,0.69,Q000106,Probability,Distributions,medium,20,1,0,2025-02-02T18:59:46,session_286,0,0,0,0.0,0.1,0,0.0
S0151,mixed,moderate,0.69,Q000102,Probability,Expected Value,medium,25,1,0,2025-02-02T19:00:00,session_286,0,0,0,0.0,0.1,1,0.0
S0151,mixed,moderate,0.69,Q000127,Trigonometry,Identities,easy,11,0,1,2025-02-02T19:03:58,session_286,0,0,0,0.2,0.2,1,0.5
S0151,mixed,moderate,0.69,Q000375,Algorithms,Sorting,easy,18,0,1,2025-02-02T19:04:14,session_286,1,0,0,0.4,0.3,1,0.5
S0151,mixed,moderate,0.69,Q000097,Probability,Expected Value,hard,34,1,0,2025-02-02T19:04:27,session_286,1,1,0,0.4,0.3,2,0.0
S0151,mixed,moderate,0.69,Q000407,Algorithms,Searching,easy,17,1,0,2025-02-02T19:09:54,session_286,0,1,1,0.4,0.2,2,0.3333333333333333
S0151,mixed,moderate,0.69,Q000119,Probability,Distributions,medium,32,1,0,2025-02-02T19:11:05,session_286,0,0,1,0.4,0.2,3,0.0
S0151,mixed,moderate,0.69,Q000206,Geometry,Circles,easy,25,1,0,2025-02-02T19:12:32,session_286,0,0,0,0.2,0.2,1,0.0
S0151,mixed,moderate,0.69,Q000378,Algorithms,DP,easy,41,1,1,2025-02-02T19:13:45,session_286,0,0,0,0.2,0.3,3,0.5
S0151,mixed,moderate,0.69,Q000070,Probability,Basic Prob,easy,8,1,0,2025-02-02T19:15:00,session_286,1,0,0,0.2,0.3,4,0.0
S0151,mixed,moderate,0.69,Q000068,Probability,Basic Prob,easy,20,1,0,2025-02-02T19:21:30,session_286,0,1,0,0.2,0.3,5,0.0
S0151,mixed,moderate,0.69,Q000528,DBMS,Transactions,easy,26,0,1,2025-02-02T19:31:22,session_286,0,0,1,0.4,0.4,1,0.5
S0151,mixed,moderate,0.69,Q000558,Networks,TCP/UDP,hard,43,1,0,2025-02-17T06:10:31,session_extra_39632,1,0,0,0.4,0.3,1,0.0
S0151,mixed,moderate,0.69,Q000014,Algebra,Linear Eq,easy,28,1,0,2025-03-01T04:09:47,session_extra_15339,0,1,0,0.2,0.2,2,0.0
S0152,mixed,moderate,0.702,Q000370,Algorithms,Sorting,hard,27,1,0,2025-01-10T19:48:00,session_190,0,0,0,0.0,0.0,0,0.0
S0152,mixed,moderate,0.702,Q000383,Algorithms,DP,easy,18,0,1,2025-01-10T19:49:14,session_190,0,0,0,0.0,0.0,1,0.5
S0152,mixed,moderate,0.702,Q000399,Algorithms,Greedy,medium,33,1,0,2025-01-10T19:51:30,session_190,1,0,0,0.0,0.0,2,0.3333333333333333
S0152,mixed,moderate,0.702,Q000386,Algorithms,DP,easy,23,0,1,2025-01-10T19:53:00,session_190,0,1,0,0.0,0.0,3,0.5
S0152,mixed,moderate,0.702,Q000382,Algorithms,DP,easy,13,1,0,2025-01-10T19:58:00,session_190,1,0,1,0.4,0.0,4,0.4
S0152,mixed,moderate,0.702,Q000404,Algorithms,Greedy,hard,39,1,0,2025-01-10T19:58:28,session_190,0,1,0,0.4,0.0,5,0.3333333333333333
S0152,mixed,moderate,0.702,Q000009,Algebra,Linear Eq,easy,8,0,1,2025-01-10T19:59:12,session_190,0,0,1,0.4,0.0,0,1.0
S0152,mixed,moderate,0.702,Q000203,Geometry,Circles,medium,30,1,0,2025-01-10T20:06:08,session_190,1,0,0,0.4,0.0,0,0.0
S0152,mixed,moderate,0.702,Q000092,Probability,Expected Value,medium,17,0,1,2025-01-10T20:06:54,session_190,0,1,0,0.4,0.0,0,1.0
S0152,mixed,moderate,0.702,Q000262,Number System,Divisibility,hard,35,1,0,2025-01-24T00:31:55,session_extra_17632,1,0,1,0.4,0.4,0,0.0
S0152,mixed,moderate,0.702,Q000123,Trigonometry,Identities,medium,30,1,0,2025-02-17T11:12:00,session_194,0,1,0,0.4,0.4,0,0.0
S0152,mixed,moderate,0.702,Q000379,Algorithms,DP,easy,19,0,1,2025-02-17T11:12:43,session_194,0,0,1,0.4,0.4,6,0.42857142857142855
S0152,mixed,moderate,0.702,Q000566,Networks,TCP/UDP,medium,22,1,0,2025-02-17T11:15:08,session_194,1,0,0,0.4,0.4,0,0.0
S0152,mixed,moderate,0.702,Q000551,Networks,OSI,medium,33,1,0,2025-02-17T11:15:48,session_194,0,1,0,0.2,0.3,1,0.0
S0152,mixed,moderate,0.702,Q000554,Networks,OSI,medium,23,1,0,2025-02-17T11:16:54,session_194,0,0,1,0.2,0.3,2,0.0
S0152,mixed,moderate,0.702,Q000308,Data Structures,Arrays,hard,29,1,0,2025-02-17T11:18:00,session_194,0,0,0,0.2,0.3,0,0.0
S0152,mixed,moderate,0.702,Q000433,Operating Systems,Processes,easy,24,0,1,2025-02-17T11:20:36,session_194,0,0,0,0.2,0.3,0,1.0
S0152,mixed,moderate,0.702,Q000532,DBMS,Transactions,medium,17,1,0,2025-02-17T11:21:18,session_194,1,0,0,0.2,0.3,0,0.0
S0152,mixed,moderate,0.702,Q000114,Probability,Distributions,easy,28,1,0,2025-02-26T18:43:00,session_138,0,1,0,0.2,0.2,1,0.5
S0152,mixed,moderate,0.702,Q000522,DBMS,Normalization,easy,17,1,0,2025-02-26T18:45:10,session_138,0,0,1,0.2,0.2,1,0.0
S0152,mixed,moderate,0.702,Q000313,Data Structures,Arrays,easy,31,1,0,2025-02-26T18:46:03,session_138,0,0,0,0.2,0.2,1,0.0
S0152,mixed,moderate,0.702,Q000516,DBMS,Normalization,medium,31,0,1,2025-02-26T18:48:26,session_138,0,0,0,0.2,0.2,2,0.3333333333333333
S0152,mixed,moderate,0.702,Q000526,DBMS,Transactions,medium,34,1,0,2025-02-26T18:50:52,session_138,1,0,0,0.2,0.2,3,0.25
S0152,mixed,moderate,0.702,Q000481,DBMS,SQL,easy,15,1,0,2025-02-26T18:51:08,session_138,0,1,0,0.2,0.2,4,0.2
S0152,mixed,moderate,0.702,Q000083,Probability,Conditional,medium,35,1,0,2025-02-26T18:53:00,session_138,0,0,1,0.2,0.2,2,0.3333333333333333
S0152,mixed,moderate,0.702,Q000506,DBMS,ER Model,medium,31,1,0,2025-02-26T18:55:06,session_138,0,0,0,0.2,0.2,5,0.16666666666666666
